input,output
/c)0)a)-1-/c)b**c/b(221)*a0a200aa12)+ab20*a1*0(2+2c02-c)1-(()c0(/(+/bbb(1a/)c-0cc1-)*1-0*b2)b-2)-(1)a/12*121))a0c())a-20a)2(a1//(b22/(-c((()/*c(0)/a*b(1(b1*2(()2ac)c2+0+c*))c2/c1(b)c+)-00*-00ca(ab)caa0c+bb*11)/11b2-00c0/2)cc/0*c(a*--00-/)02a1)/0(c2*1+b-*b+0a**)2(0c-((aac/c0b(b11/2(/(2)0*0(*()0cb))(a(a()(1(b()011-a))(b0(b/02(b*a22b))+)ca021/(b)b)))-(0b10-)b))a2(+ab02a2*0bc()aa*(a((1-a22)((1)1210ab()bc/)+2//((/b(2/1010a2bb(-(-)0ac()+/2(c))0))1)a1c/-)a1*2cc/a*c-)a2b+0(c220*c+1+/a*/bb*0)/baa22(a2c/(/a1ca(2/1a22)(1cc*+20-01-/-c-0/(-caaab-+1+(+(a-2021/10(/21a*c(2*+1+)01)/0b2+ba2)1)())-(b)b121-1a1a0()01*(1)/(2(+(ca2110c1)))+-ca2-+0-0-a+(-*21b*()*1*2*/2(+0)ba2))0(2/a1a2**b(c*b+1+/cc0b+)1/-1b012-))0(/(()22aba)2)0)+c22*1-b0((-)-c2b/c)-a*1b(ac+)1*-10(),incorrect
)b*()0-a)(/)2(-//2b)*(-ac))a--(+b/*(+)bbc-(*ba(00()10ca(1+0c00)a/+(c0()12a/02-+)b*0a0--()cc(0()0ab**)-/1)10)0-)(1/+ca20(c0*1c)(1*/02--02b0c-22(-((+*a*a(010cba2--00a2*1/+)(bb0ba-1-2-a*((c1*bcb(bbc(001b/)+)c(012+(+*(0/+2+)(2)2-(a*++)a()c-1--2c/((2a0+(c2*2(b)(12c-/)1a12)1+-/)+/a21b1a)(/-(2(1*(21((bb*-)abc2/(*a)+(*11)b0/c-(/0+c1)ab10))02/)1acbc(1)2baa2bb*(1(c)0*(-bb((cacca2(2((+bcc-)2c0a*aa+ca12/00b2(b**/b)()01(1+-b22)*(*1*b00-(a2bca/1cb1*02bc2()*/0a()-1+/0c)*()1b/+2aabcb+21b+0b//-**0)/(011+0b((c/bb0bca(2)2c/(aab)/1)b122(b)c2b)(b1/(aa20ba*(2*+/+0(cc*2c*1/0((b-a/10+b*+1c)1a+1-+2c(*c/a1)/(accc+(1())2)ab01100cb-)b2*c0(c+2()1(21(1ab))/a/)bc102aa1a-/)*+)c(1c/aa(-*(11(*2)2(0*b0+b0+a+*ac2b+a(20ab2c)(-a(()a10)*c+2)/b0()b(ab1((()b+0ca(bba)c1a+2,incorrect
-ba)+-b1c0)1b00((1)10)+(0(b2-0(-a()(ab0c+c)b/0ac0+()b()aab)(()/*)/-)00+*c(1b0*1+)(1b-)b(0c)(+a)0bcaa+c0+(+)2-)0)01010c)aba-*)02)c(001b*(c10+*000//2+2((b)2(((/0c)ba(+)220(abb)(aa((c02a-b/)c0((a*b+ba+a2c/cacb)+(1c()((b(b0c-a0a())(20c1)+01ca(2)(101/)(b/bba)+c))bab+2-11)2c22)11+b(2a+--)c-+)*c*b)+1*(00)(0a(-a)01b)+*/(*01b2b0(a)c+*c(22+0ac)+2c/)c)a0*(+ba00c10(ac++b/(()))b)0))b1*aa2)1c)-1-(0b0/(1)a02(bc)a)/+-)2a)b+c(-,incorrect
))b11c-))ac+c1(*(1(0/-)2))2cc-/c2)1a12b+)1c2a*b()-c*1)2cc)02)2b-c1+a1)/))c21+a0)2a1)b+a*b((2a)(+(c02aa+c2a*2a+*cc((c+0b(02/00+a)))))a2cbacc(-0(+c0-+))0a(0b2-*1)-)acb)/((c0*12)(0()(1-c)2b*+()1b+b2c-*(-0*b-(+c+2)a*20*1-+)*a(-a001+a/cb(/2ac(-a()0(a*a())b)12ca+)02-(b)2)1((2a0-aac)-(ba))+b10b2*0*2c+b21aba(0a(2*c)b-*0)+ba02)*)2cbc+/b/)1*0-c(b2ba)()10)-1a)0(a2)a)cba/+abc/12cab/bbb()0/b0b/-++b2b1+(-a0bcc*(-c(1**+(2bcaa02((((*122*0(2c1(b/(,incorrect
/a)11cb(b+*101*ab+(-*c(a)1b))-)-1002b(c1a/b)+)21/a)/0+-*)/bb/c))-a*ac2a)b)/bbb)c-c*cac)c*0bc)(0)c1))10(/21a(1b22bb/)1a0(c+/2b(+1a(++a/-)b)a/ca+-a1-110a)-c+)2ac*1ac-*cb+(-a++0)-1*2-c2(/cc1b2/++(2bc0a*21/*2+b(*ac((-)++)))0)1/-1-)(+(a)00aa1))(b)c0)*a+a1-)b*cc(c(+(a+a0a0ccc2**)cc*1ba)01b-c-a/()c*b*++12021)()b+*1*a(/)a*112/a0b(bb)00-)0-b/-*((2)ac/))a0*cc-(()*-(c+-)/)*0a2(0ca0(caa2-/)00+--b21*0*ca(a+c/c2a)10/)(+)21(-1c))20ac0)-1(1((0//c-a)a-+/+/1+1+(-ba-*/0a(0a*)/)1()((-(2*()-*((0*a1-c+0b(b1(c/1--2*(*b)022))b)*)c1)b*)0((a2(+(b+2-00)(0bcba(*1*a/a+(*2(0/aa-10)ca)c)/-+-)-*1(+-12b))-(2/(+-))b/+*+accbb/)1-/+2+-2ccca1(0/b(b(*a))2c)(10/0-2a)1c/(-+(c*b0(1*)/2*))(,incorrect
)b/c2c(c*/0(a/)b-/0(c12((bc+)cb1((1cb))+a)2b-0-))102)/))*(/(1)2c(-+0)2ab1((b)2*b2/-0(+)//1011+/+12-c(2+((c-(/02((0c*(2-b*2(c/-/1(a(a)+((1*00*a21-a2/1(1acc02-0*)/c-(a(ca1)1*-1(221)b2-0/c(*(1a1)-/0()b)c1*02+ab2*(+++b1/ac)b*b)1()-1b-a*))*+a)a)*0))--bb1cbc(/()/1(a2+0(()b-)*1(ca1+bb(*)))a0-)c/0(b0/a(c(c)2-//2*b1+/-12(+b2+2*01c(0ca))a-0+2-b)cabb-0--0-(a0(a(1a002c(*c0b+a)c)+a+++*(+(a//abb2a/)()+c1)-b2+*)a+0c/(2(0*1b1(-1)1)abb/*2b))2022c(10-c1c1ba/a)1ab)-1c11b(c((((1b+/2b-202*bbb)+a-a)-(0)1+)/+1(c0(aa2c12+c)21)2(*a22(/(a-*+b(c(a(0+2(a-bc*b(*1((c(*)0)*+)ac0bb+(a)+)0)bb)+(-(2(0+//0)-)b()b)/(--/ab/((2-)b(b)1bbc100c+*()+a-(b+2b)a-/1+b2)10*+-a)(0a(1a0)(*+(1a+2)/0b-b(2*0(/02c(()0aa(/*)b01()1b0**-)2/((abc(c*+ba)*-)/a1-c*b/22c-b(b2c2c(()*(baba111b))c*)b/212b(1b/)(c/*/b102c)c(c)c21(00()a02b(-a(a)b)c*2)02b0/a0((bb(/1b21+1000)-b1()))))+++((c222)1c0--0(c*a1(cb*)ca-00+0/112/)22c2)c0010a00+/1/2-(0)0)c+0*/(2),incorrect
c))211cc((10+)1*caaa01b00-*)-c))0(021c)0)2b(c02+/+)*c1a/0a0-(a/(b1(*b+b++-)210)aba0)2c*a*22+)(*)2-2*20*c)*+()2+)/10+)(2*)2-+c02a(20/ca/*1a(a1*+-)+0a)1)c-a+/*a++)c1/c1bb*c2+aa0(1))+0cc++2(0(200+(c*c)1c))(0(+b(-/-c1+/c*b20aa(a00+1aba/02b*a)0)+(ac+1(b)c)+0a(acc10*(*)())2()(/b*2(*0)b))+/cb-/bb*++)/b+-//)2)11+)a**0c(c1+00-aa(00ca(/*(*(c02021b*a1b2b)a+c020bc()/*)(/((ba+(c-((,incorrect
+a/((b0+ac((b*)c*b-+1+-1(b1b2)+(ca(b+(2)-)c1a2(*)a(22c+1a(2)20+-c*c(2-(c0)a/1-b/b)-a--a)(a))/)(1/+120b+((21()b*-*1)(aa(21b()a)0-1)*02b*+c--1(*-)ca1+)02(a*)aa-a0a++1c)2b)a+0ab*((a+)/a2)1c0(c)()2((b(-c12))b(/-(c(c/+(-0))+(0)0)/1*0b*a(*2ab()(+(+-)cb////1(a0+bbcc)c)0+-+22caa)(+1a1+/(b2a)2(c--01(-b0(1(/(2)b1/)*-1+0/a/(b-2a(ab+)01-c1++)0))))ac+*(/+(b)a+)*(**/-*+a0c/)(+)(*a2ac0a2+21a1c+b-a2(a11/((/(bb+a-2)11c-b+c)cb(0-*1a2cbb2++/b1()2/*()(((*b)(0c)/2-(b(1/+(c(1-ca))ca)/b)bbca)a202))0a0,incorrect
//(b-2(a2a-010+a0))c*0)(baaa)cc(bb)b1)c0/)-c*ba*)*ccb0+)2-/+*1c-bc(0***ba/+a*-11/c-b+(2b))((-)1(11cc+/a0c/b()b+210*1)(()ba(*211(0bca0(1-acc0+(2)(bc)*-/)221b(cb0+(*+()(a+aaaa/+2+2)/+-ac)0)aab((c*+c1c/))**/)a2(+0-1c-)()1*+(+--//(cb/c111++a000*-b((-bc/a)ab((0bb*a2+0(022(0*/*0a))a+(2)/1a)a1/11c1)ab-/1*ca2()c(211c*-1a1--bbb)/2ca2bc)-**+(020021b))((0/(/-(-21c)cb(ab))(b)200/a*2cc0ca)c)1)1)(2-bb)a((b)/bbb2a*2c/++)-b))+a*a1ca+/*b02b()baa-11+c/0210)(c0/))))+/a*ab(c/b0)0-))c)0*c*-b(*10ab/0)b)c/--((2-+bc/(00(bc012cb2c)0/)(2+c,incorrect
*0c(/--1b(2,incorrect
a+*(+/c()1--b1c/(b*c01ac((a+1bb)bab0)20/2)(0a1-acaa0ab(b*20(-221b**(baab--b(0+c1b))a*b(/0*((-)(b)b+1)11ba-+-)1+2bb(1c)+bc-+*++/*(-aa002)c)*+b20/)2b//a-)*+00)220+c2-2*-aa010()0bb)-(+a)a))1)2a++((b)-b+22(**2112c)*c2(/1+(+)ab*a)00*-0-/(0c/)-(c0+bc0*/)0()c-2+--b2)-)0+1))+a01)*-b((/*)(+2)(20//b(a/c)aaa0b+-00ca1)b00(b()()1/)ab02+0)+-0(00)a/bb(2a(ac)+2a)1*2)20bcbc1*)(+(a)1a)(2(a1(c/2a-+a+)/))c---ca+(bc-1++0a(1(a0b*b*01b000a)001)*b(-0baa)2**+)-bc020bc*))())(1)*)0-*110/01+0c+/0)(-0()a2*/a1a100aa0)-(b+(1)+00()b)(2))021)-122(a/a1)100(0c1a2b2-b+(0)+*c*)/+/(a)b(((/c+)100)-*b10020+(b()2+-/-)-cbc-b22ac((+(--1220(2*)*a+*0a010a22)))20)11c()/)b0))+)bb(a((ca(+/)-*++)-b/((12(0/)222*c*1c+)2c(b-1(c/22c--(b(((1(a(*1()-)a(*)c1+)(12a+10-b)-a/+)(((+a11cc)c(20/b2c(ba2c+2b*)cc/(0++0aa21)1-((((a)*(0(aa1-0b1/b)2)*))b+b/(2+a0,incorrect
(0a2*a*ca)2-a)))(//1)+a102b(1/2-(22b)2a)**-b(1a)11(b(*a221)((bbb*2/2-0a*+a((02/))c-112cc+a*(b/)a(+a)/0ba1*/a0+-0a/cba+/-a00-0)(-2)(b1+c(2b+bc02-1)/101*((2)2c/11(b(b1)a2)-(a*0bc)+c0ab(0a02(cc)b0-(2-/(2(a21a0(abcbcb2/-2)22+21(0c/*12a01)-/-0+(1)*a*c210)+()10a11c)b+0c1c+1(+a2a)b1(1a0-a-((b/b+a(ba)2///(1b2)-*a*12()*2a)bc+b2c(c2)-1-)b+0/*1c0*1ccbca((*(1c+--2caac0b2((aaa2ac1)-0/+())c1c1*ba+1/b(11(2b1(()b--+/-/+cc/c0/1+a01/2(/)12/(22a-/+200ab/ab00b(1)b1+020-c110(a/b1)a--2bb/+)0(c(0//a(+(/*a()c*-/0/)c+)+a**-()*a(b02/)c/bb**)1+b*0+a(-()b(a+)*0a))a1)+)*00c)2*2)1+-b)+11c(2b*/c2b/2(1aa)-)a*0+(+/1c-1b2bc(b-**++1(0+22*aa(+2002)20a-1abb)2)+)2-)/11-b1)a))0cb2a+2+a)2(0c-(b2)02)2-+a0a+1+1*)()aa0-()+*a/1(b2)/)((2(a-11++)+*2+a0)c)(-a-bc1/b0)*(/2ca0(-c)*b-0ba())2b/b+))a)(-ca++(2+(1,incorrect
1bb210/*b)*1b0a0(-a0(*(2222)()*b//-((-a+aca)(02*c/2/+(c)a/0b-12()c/)*+ca2(*21+/)a0(*02(b/a()2c/20(,incorrect
(c/(//0*0b0a(c)(c)/bc20/b2))0)+++ac(((2b/)b0b2(*a)ca/12cb2(c)))*(*c2b/0-*2)(b(a/2*))+()1+((c/b*c0()+**bc()b+(bc0bb201a**))()0+b1+0*++c*(c(b(-2((120*1*c))2a-a(b/)b(cc)21-bbc))0b02/(2a)a+)+*c--(a0//)b2b/)*(/2(0*0-+0+()(*(a(c/cb2a1/(*ba/(2()02-2122ac2/*+(2)1c(2-*(a)a0b)()c0c1(0))cc/b+)0)(*0(/ca0)00cbc/(c2/0/0/a()00*a+21)c2(+c+/)()20//bb00)b-0a)(1ca*b)22*11-)-)bb*)+-/cb)aa(0020/())/-*-/a++a*2*)((b(/0)c+/(00)(1c*2++c)/(++-)b-((b1(+b)c-+))c*c)(b)2++)-abc(2--ca--aa(-1/2(+*1*2+1-12*--1+20)/+a-***+0c000)*(*+1)c-+aaa/a*(*+b)cc++-02/(02*/a+0b)+c-b2)/a*c/))acc+/-)a)(a-201)0)1/(10c*)1221-**0)(22c-c-/)1**caa+)22a+2-1110(a/b(/b(1)(1a00*0a-)0+)*bb)+-2)+2)*-))+1c110/(2*1201--)0)b)acbc1-/a/020a+-(--(a(b**0b00ba(-+*b,incorrect
b+c12-+00)(2(2*b()/+0b)c)(,incorrect
(b21*b/(/))0*1c(c/0+1(1)a0)+-(0(b-b01bab-b02(c+aca(--(1/)(((ba*-(-/(b(2)02-1*)-+2)0))b(a)()(ab210/c1(cc()0b+2*02))20+()0)1)(*)(0b0c+2ab2-c0-c+ba1+/b+*(()b-a+)1*+ac)-+1c(*12))2)cc/1)c2c)11*a0)b+a))a2-/c+c1))+2/)c2/c(cc+)0(+cc)-2-(a(1*(((*c*b/*b)*+(c2aa)))(2))*01))02b0c00-aac(*b)20cc)/*2(/(aa))1b)bcc1(,incorrect
-(*02(1//+b0+*(b0)-/-)10*)-0)/c)+*+1a()(-bb)+*a2b0*0+-/-+)+2b)(01+0)/(0)*(b10+cc)0*(a+*1(//0c+(c2)1/ac-2**0b(1)a1+0/)c(/0//22)()-bb/0-c0bb))c121)c2(2)c)(0)*+b*)0)+(1bcbcb(c1((0c(+/2(0b-2a*ca-c2b2*+0-)((-0)*c1(-1/(b((ab2cc1)(bb-0c220)22aa(2c)-a(c//2)20/20a12c0)0-ac0a(2c0ca--(b*(c*2c000b*)aab2b12)1)a1--a-0)+0b210a+01/)()b(20-()))2b-a()-*b(+0cb/+))+a)()/(1/ca*b**b2bc2/10*1()*/)0))02(-11b)(a*)1*/-((1(-1a2/(ac1bc112*0*c(0+)cc-)1+a(a-2-()*(--((2b0*(0-c++/*/0)-)*ba/)*0+b1--(-2a)a0b0b)*1cc(bbb)-a(c2()(+)0)0)((1a)/c(20-0+c(-c202c/a-2)a)1b(bb0-/+0/)*210(c(a-2)a)221(a/aaca-a02)+b10ca(1c+/+21-c0a/*0a2**+c)ab2(022)1+0+))/*)c1)b22*/)acb1)+c*)a120a1-()2b))acc(ccc(1001/)bc1/)abab0(a-+*b(a1+(1b*)-2aaac0/)/a0-(/-cc2(200b/b-cb0b0c(212a0/(bc/0-)b22/b/(b(*)(+*)c-*2+12)-(12c*)0()a(2a2*((b*00)0(0)ba0b0a/*a(a+)+cb(20)/2-ca0ccaa1)/()caa/1(+2c*-)b2-b*22c10)/c(a2*))**/(a0+c((a20c1)0*(a)(,incorrect
2+(1/b-(21+2+*//(-+c122(b1(()0aa/02((a)((b/()a222b1bcba-b0*+1b1((22c(//1/2bbbac010)b1b*222b)0+(a)/aab2((a0)b/+++)+)+1/0-)/0)(bb/*a(b()b20b/c+/b)+0()*1bb001/(0(aa1(b(+02)c20(2(*c)b+2)-/1-((*+cb)a(c())-(c0/1((1(1)0)b0)1c++-+)/2a*10b(b())(0/0))b()/(1ca+)*-/0bbb/+-(c1++1/ca/)*(1c2-a((/2*1-)20+(1(c+/a+-c+1ba11*(ba-1+ccab211+10-0ab*()a0)1a1()-1a1a*1)ac(0*(a()20a-/1)(1aa)a/*/2ab2/*))0bb(0bcbb))a(*1b1a01cc00cb2*(c(-(0)1()1(a)+b+(-/**+1+*(aa/((*)/c2+0/b+cb(+00)c2c/2)c*(+a)12cb+011,incorrect
0)-c(+(2(/1*(b1111+((0(1(01/b*)11)b1((c0()ab0)/-a((-21)-(ab)b21)(a)0b2c-00-bb2+*c1a-1a1-22a/)1(a(-c-bc(/0a2*+b)1)(aa))c-(/-a)c0b/a2/b/*)c/+a-(1+b-(-)/()*b*)b2bcc(ba(0-*a*,incorrect
(2-(bb(/b0c012)1*b((c0-b+*01()b22a(1201c(-a///-)+)0cb0)2)-1()-1c))--*a(bb+a+-)--1)ca/1a1a/)-))-))b))+)1((a))12)+ab/0*((0c((-)1+0(a+))1*((cb-1c1)+c//-a/c-+2aa1)*c)((-(b(+/*ab0/)())(+acb)(22)a/+-)1)()21(2-()a/a*b1*+)02-(c*c2-+0+*cc10/2(0(cc210-1*)0/1+2c0(b(2+c/1-02+b)bb10b(1-)c(*ab)2b2/))2+112b/(+-*+)(21(1/bc/-a/+2+((0c21c(0*+a2)*00(b)(00210a2+b)a0cc/1+)a22(+cac)b1b1-b22)(+/cb-*/a+ab*0bc1b1//+/2ca)bb01(a2b)*)+c+a+b)a)+/cc2c))(0a1a2a+01b*/b)((-)bb+10b(c()0()c)-)c*cca*1b1)aba(/ac20-)a(c))0(/aab1a+)*)2c-+0c-+)*+*/0)*1//0b+-(c)(2b*0cab20cb2))1a*201/(b)c+a210*(c+2)22ca/)c1()a/)-bb*21)c(c2)b)11/+)c-*()))**/0+*/*))))10-b1(c+02ba122(1b/*)))(-+()1b12(0c**a(*-0*12b2/a(0)a(11b2a)c/(0111-/cc22()/)1201(1/)2)a0(a/cb-+bb2+)))/a*b1()(b,incorrect
2*0a-(++2*a-)*0cc))ab*)(0aca-)2+bba12+1)()1)c(*b/0*ac0+)-2a10)*)*2(1a2211)/)(c(+ac1+1ba02)(12)c(a))*-*1-b(-a(b1a*10)+b0)-)bb/-1a2)2+2ba()c/()12b+(2(b(22a1)/a*a-c12(b1220a220/1*0acb)b1*))(*+cba/1b+0*+0/c+)c0(0b2)+))(c-b1*)-()+))/-)2+)b0(aca2+-ab2b0)c-0c))0)-a01)cc+22(c0((c-+0c)1b/)a/(*bc)b)a((a/)*c*022*(b+c((/c2())c1-)/a/+*/(1a/02b/c(2a)0/2+aaa2(20a-11012a*bba((cc)a2bca+)))0/2)-01b)//*ca0ac-)*b1(*a)))(((2+*0b)00(0)///211+bb(2c+a-0)))2b+2aa)(+2/+)+1a(b1+/((21*c-)bb2c(012/*0a(+b01)a*+ca*ac/)/b)(*1aca)b00c2cc(+2c(*c(*b1(*-a(20(-/c*c+*0*aa212)0--c(1(2+/(--1c(cc)(a0b2+a2/)+c210-+(()-aaa)*(+))20a()2b)(+/-*a012(0())21b0-0c/(*a/cbc1aa(bb(a1+(-**(00a(00a1(b1/)2bb+-a()1(-1/)0211((a,incorrect
0-*/-c(/(0((-)1)0/**02+*c11))1(1)c)c)1b()/(12-(b0-+))1c)))bba)a0(+-1a(b-b/*)1/a(b*(+(/c-2aa(b20(c)/011)0c1(c*c+*a)2)a1c+a0(0/)*+//12a01/)1b(b10a2c))10(--2-a/)a+/))+0)+*)2+)b/)a211a1/2b*c22-c)1)a)(0+/(+ca0a*c/bc(1b)21c)a1/(bc1)10a-+00-a11baa/0--12b)--(a2(c-1)(1)0a1/-+1b)+*1+*a(a0ac0)c/-)20*a()(+)cb(10ba()()**b/a))2-)(()+b//(b//aa(02*+b)/-/(0a))b*2-bb1+ab(a---b/10+caba(*+1c+a*(-*0c(ca*)cb*b-/-a+20/)1ab-00(/00ccc((+1c22/((1a00c*())+b1)1(*20)((a1ba(-a)c2a*+2(1-a/a-*)1///a1/a)2*0)+2c(b//(a(b-+(/112a*()-)(a+)/-((b+)2a-a1/(a-0)a2*b00/2(a-((-/c))*a(0b1/ccb/)/1---2*1a*1a)/ba1)1c+-cac(*a0(*b(0**b01*12a*)1b2-0)-*2))/)b,incorrect
2(-(1(0-b0211-((10b2)+a((+(2(20*2c+-aa1bc1a*c1()a20-)1b)2)c))1*(/a)/(-*)-(*)c00cba/12a-2cbc))c2*a)0a)b02)/1*-b01cbbc(a)2(c2-b+aa)2+20*c)0/(+b1b1c0)/b+(0*-a02c2(/22)b00b2-(2+b(b1-/)(b//ac)*(c*c1)(aa)1012)1b001-1aa(b/11c22b0a0(0110ab)--)0)b)00c00(bccbb-c(-c0/)2bb-1()/)(*0(a(ab()-(*+a)cb01a*(cb12)))a0*-bcc/ab+c(+0(1a0)-a)++1)+)bc--c))-/1bc*(b1+01+b(0)+2/c/*++(a2)a-/2ca1)1b0)00)a-)b1/*b2-(*(-c)011)bab)+*22/))0*ac,incorrect
(/10,incorrect
c)*1(+11-cc(+b*a2)0)cbcaba0)+a*2ab-1c(2-(/-0+))*b)/ac12+)c0)c(cb+/-1a-*()a))b()+0cc)b+2a0*(ca+b10*c)abcc0)*+a/b1)a+/2+((1b*cba1+)/+02+1b/aaa02/()-bc2/+0+0()1*2b/)(2(*(a1)+)cc))0-+b0120cc2bcca/+a+a-c01b0-c1)-*22)(2(1/)bc-/bb*2+-+)2*)/*+2(+a0ccb)0(00*(-)(b0-(ab)a2)1/)*212b(b-))a/b-c*+1a(/b)02a/()2b1caa2cc(ba)*a//0+221*(*(ca)*10(a()-/*1bb()0-((bb)01(/()2-01b+b(ccb(a0+b*-b/*2c10(c201/)1c/-acc*-*)/)a//(20*/02*-1ca++)))b10*(((+(*))+(2/21bb0()0(*)*)+)(*)+a210aa-b1c-+ca0*(a001-b)c0a(0ca2)(/b0ca-+*))1bab-/)ca/20*00*010*b+ac+(b/*c())(1)ba1()a-)2()ac/-12)c((120)(/((0+0/0-cb)()+1a*(a()bc((*0+*(-))-c1bbb22a12-(2b*+a2*)1*01((ba2)(2(c*201((---0)(1/10-*)(cbc+/0-+a*(0a/***(0+c(c-20c)0/+c-(0)cc))+ca/*02ba0)01-()0-c//22a(2/00*01/)/b-c(/(1/1bc*1a1)-/b2*cbb)c2)a12+2*10)//1-a*((-)a0a()-*22-cbc-02+a(c0ba-c*(2)*b2222(/1()00))b)+20c)aa/*)2/(+(+)ac2(0*b+c11a-02b(*2c((a)(1///10b-+b/(2b)-)0-)0*cab2a-100+b1bb/)2(12/(2-)1)/(ba(a(b(2)12ac/2ca2*(0+a//(/*()0++)1+-c(+ba*)a*(-+)c0c2b22a+))12c2()0100)20c)0a,incorrect
)+)c*11ab*/ca/*c)(/(+b+(+b/c)+ac2(1ba2b-(2(bc-/+++*aa(20)0())(2(2-(1(/*)1//2*a**2-)1*b0)-/)(/c1)b+/2*(0)-c0b(+(1+*bc++((bb+*00b)b-2)22++bc+c()/()*)c1(2/)--/)02c-)02+b)a01*a()()-b*())*1()((((((cb)2bcb+(/c(2)*+b(222*-)b//-2***/+(0/0)b/c2ac2b2/*2a()**b(/0-b/b++)+(/c-)a0c2(2/1)a--*)()b+-11(2a+a/(-bb*-*-/2abc2112)(21+bc0+b2+)b/1(b202*1)2/*)c*1-0(+-c,incorrect
0/a/0+c/(*(+)0-0a))a+a+11a2)((2))(/20b+/(c1(*a1-+(1(*1++b*1(+2/)++0)c-ca*)1b)1-b-1c0a/12c202c((b+1c-01(/b2*)(+)20)-0a1(cab(/*0(/2c(c+c*/0)-(a(c0ac/+-/2ca-0/0-b2*-))(-1b+0/*b*(c+(2(c((a)1))(c*a/1c(-0)-()a12/1cb)0ba+*/12/1b+bc(+/(2-b-2-)/)a*+*/))+(//(2a1+0)/cb*-(cb2+)c)a))(b+b2(c)/acc-(0-10-02//)/(122+-(1)0((b/)cc+*2(11/b/(22/c-(/*a+a*(b*-cc10b*a1/ca()*bc)1)2)-)c0/c2/)*bb-c0(/1a+-/211+-a-))(cb1*)-+c2b)2-)(0+c1b()c-c)2*))(*(*+)(1c1((0*b2202)1ac11bc0c(b+2ac1*/2(0))1/a-2)-a/c(cb*00*(--/)ab0)a*b0c*(210+c(2021)(((ab(1/)+(*,incorrect
0)-2/+0c)b++)1c(bc)((b1b2bc0c2b+c)2-a-1)a)*1))-b(/+aa*2**2//-ba)-0+c)1+-a0))c2/1c+1b(0-/c)ab0--/*0+*b(c-10c/bb)+*/+/b(*1+cc-)-c0-(+)1+100b)b0+/)1b0(212)+(22baba2a(a-0(11a*(1))aa*a0))/1/)00-0+0cc)cc10)(c1+0//c(a10*0aca0b-22)ac0a0/+/*//)acaa+)0)()-(1(2c2))c1)1c+/0+)20(a-21)c/((+*01c-(2a()(/a2)2c--*1)0c1aa0aa11(0c1c(/++ab+0)(0(*(b(c+(0ac+)2b+2bba(1a-0+1++0-+aa0c+0-/cb02c0c)2a2c*(11(0(*b-/2+b2a2/+b2)++((+)a1c022*10a1*2bb0b0-(2)0)(-/1a(/(c)12+(/+/)/(2)c+(-+)(b1()ba1)+c)2,incorrect
(((2-+c--bc(a*-*c-a0a-)1ca(+ac0-1)a(/-2b*)a2b*(*a-)(c2b00))ba*(*(a2a((()2()bb021)c+c/1-2((+--1/-2(a(-*a/(/)-a22+00(01bcc*a-0c/b)a21)2()2)c0(bba2(ca*(c)(0)2(-/00b1(-)/0)b(0-/+b-bab00a2//(b+*aca((a(a-c+2)c)+bc/+-)++*2-a20a1---02a--(112c+1(*(/b002**ca)b//a+a101ba/2+-a)0b0/b2ab(b(/a/0(2()((-c0(12b/cc0/(bbb-+)c-ba)(ac-(((c0(a1)baa*02abca2c1)(c+c-)0-1(/1-+)(11(b(21-c2221c202(2/(1)02-c-22)0c*-20c))(1)02)*(0(c))-a/+,incorrect
(-2/2+(1121(b(b)(b)+222c-(2c1120-0/--b/2/2b+22a+((((*-b1a2)b+)(0a*2/(/)0)(c)1(b,incorrect
)-2c+--020+a1)*))+1aa0a1a/a/+)01ac/c1(*-a0/2(//(1)/)b0+0a22a)0)(0-*+1a1a(+((0a)ca*b1cb2+aa,incorrect
ac)0c-0)c0a/(/+((-(c-+((*0+210+2((2b01*cc)/a+*0-c2)*2b)021)a)+1a1(a()c/(*b200(+c1cb)*-a(0)+a0bc(c*c2a0)a0012-(/b21c2//b-ac0b()112b)(-**a)))ac)2(22c-1+0/-2)02-(/-(0(c20/c(c-c0ba0+12-+01()1*-b/-/2bc)++(-1+a1(c+)baab-/)2((00aa-))/+)b+)bb)2*2ac/2+*0c)+00b/)a/1-0(-c(b(1c)+/-/-0a()/b2+aa)))1)b(ba10((1-ac(+0-c/---22c)11-b0b2*1/*b*0b2-**+cac2a2/1*1121bc*(b)(b222/1a0)/(+0)2a21/)(bb)12cc-((bc1bc*11ac+021)()+()bc00)+b2-200(1c((1c(0b)b/(b)c)b0)1*)+1/-c(10c*(1))1a11+ca+)-*cb(c1ba//(b)0100)-2)1)c-b2ca)(c(1))(1)012*)/)01c)+bc+a)-+ac0/a()/a-aac(a/0b*a--(b((c)(01a/)*cbb+2+2-/*(bc121a)2**0*-1)c(++)/a+a2)a-2b/bbc202)(1b0b2((c/)1(ba)22c00)bbb(/)a2)10((-1c0*00011))0(c(+(c,incorrect
0b20+((--)(1*-b(/)b0(20c+0cc()cb2-)0a0/)0/*0*)12a(b(a)c)a)1*-+bb-c)a*(c**+/(b2)1+2))(0b*(1*00bbcb(1((a)-b)a1(2**b)++cc*2b*1b*a(-(--a)*c(/(1+1(2b//(a2//()0/(((c-20//*00*+c/221a++2)00/)(1b111(++a1*010)0(1*0/2/2(021-/122c)*))c(c)(21-()c(c1(()b(caa21)20c2(-*0()c)a0)1+-0a/0c2/()1b+aaa2b+,incorrect
